flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_cnt,ece_flag_cnt,down_up_ratio,avg_pkt_size,init_win_bytes_fwd,init_win_bytes_bwd,act_data_pkt_fwd,min_seg_size_fwd,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label,type,const_feature,empty_feature,inf_feature
374609.618142,9.939831,10.126029,1594.756902,1727.1546,716.429684,16.941235,105.759798,67.703312,581.353905,23.658197,154.382631,78.997465,9808.646945,81.307219,5411.690462,7958.915149,38899.774558,0.001742,1285.342013,2652.669037,33195.18654,0.0,1918.736499,2213.151797,43306.389666,0.0,104.602455,82.377346,41.810574,43.238687,19.312986,917.21564,145.239659,128.113705,11177.743125,1,1,0,5,8,0,0,0,1.637206,128.580446,61156.531774,72374.786305,5.467987,28,5008.614576,7428.986488,127177.571667,0.0,18121.045362,32441.111538,264651.786742,0.022692,Tor,Tor-Video-Streaming,0,,inf
280110.829567,9.309694,11.626942,1942.211875,2029.684735,811.72643,22.151307,132.342535,90.698413,1047.724673,10.031011,93.167273,130.091835,7438.43699,75.505786,4783.157179,4286.212164,51104.792515,0.036139,2207.660917,1632.868818,35630.707148,0.047913,2206.218737,2844.118167,30080.161068,0.028343,73.777441,108.367969,55.100458,42.963848,16.943404,896.252144,166.125174,122.647285,10232.451607,3,0,0,3,7,0,0,0,1.212474,114.648587,59059.050353,60263.629352,5.636539,31,4929.828033,10668.963745,126494.526925,0.003977,28519.697538,23474.285689,270291.449884,0.055706,Tor,Tor-Audio-Streaming,0,,inf
378995.199637,7.60409,10.449109,1208.299243,1603.415379,923.894637,17.993603,88.546826,96.200529,821.600705,26.175781,180.907172,107.748284,6463.26649,56.93314,4461.050128,5744.315891,30773.026489,0.048547,1701.295795,2858.752668,32261.853725,0.024541,1917.455004,3241.712833,39981.768012,0.012301,62.732724,117.883943,53.979479,53.085071,21.652228,755.015041,176.026186,91.273732,9056.896046,1,0,0,3,5,1,0,0,1.591606,139.512426,67280.661021,50069.300402,6.399932,24,4299.558924,9462.261516,134755.248066,0.056467,21386.775576,24853.074459,221389.534347,0.0,Tor,Tor-Chat,0,,inf
353575.57552,3.526248,11.052779,1588.927881,1720.028996,836.898791,20.877523,123.809419,96.714166,952.211124,22.301526,158.167906,69.995932,7344.600151,55.708295,4974.778174,6829.785462,39308.668249,0.0,2066.392823,2005.617345,34059.487666,0.0,2489.625636,2396.251872,37312.877297,0.022367,53.749426,101.203595,66.823254,40.819509,24.804342,694.769397,129.709655,89.057635,8491.998562,1,0,1,3,7,0,0,0,1.195591,107.397335,64884.700287,61748.188982,9.481153,33,5634.232421,9555.653429,109212.985491,0.002038,20912.98145,23731.279119,258502.004245,0.025068,Tor,Tor-File-Transfer,0,,inf
298341.026391,6.772552,9.934798,1654.437609,1691.492097,1002.953395,29.958893,179.446937,83.515456,821.926486,20.57388,156.828819,93.266583,7754.451949,77.330202,6302.146676,7216.599595,44797.160942,0.0,2085.406449,3315.057138,31301.006475,0.015896,1510.632881,2439.823536,29913.516255,0.0,104.519282,88.969678,62.564007,44.511084,22.251512,819.050499,122.04413,119.239773,10635.784403,1,0,1,4,11,0,0,0,1.619104,121.627849,38525.348915,44701.355239,9.746795,30,5889.556201,9782.019943,108048.067221,0.0,24649.978259,27891.535815,230081.54036,0.026401,Tor,Tor-VoIP,0,,inf
219668.624119,10.738164,9.774575,1630.30421,1566.589469,572.640325,21.660543,103.154705,80.373971,758.520252,16.084923,131.501925,112.57663,7883.900167,72.878391,5234.917763,4981.120634,48982.514226,0.0,1864.152252,2258.649801,34728.307713,0.060727,1788.6971,3610.30237,40105.830706,0.102784,99.530217,96.53689,46.905073,48.661667,14.277533,1067.309297,172.92821,90.532178,9628.149169,1,0,0,3,6,0,0,0,1.369458,81.320775,56776.840175,53772.611993,6.387816,29,6017.133028,9994.252449,143391.961735,0.0,19386.812208,31983.550134,315899.209529,0.149332,Tor,Tor-VoIP,0,,inf
364452.249973,6.985298,9.881441,1402.320961,1902.416009,802.667507,21.217036,118.594147,95.899562,677.300809,20.946056,111.00589,123.775704,4623.493679,86.645241,5827.148127,6499.590917,34023.8852,0.0,1325.548779,3024.04846,30305.782567,0.081095,2551.556195,2946.446548,39347.56531,0.084848,59.169903,92.263921,59.197915,51.8455,21.045255,935.819931,126.085924,87.62761,11226.64819,1,0,0,2,7,0,0,0,1.488282,147.548133,74640.604804,69471.865289,8.643211,33,4171.933872,13753.375119,116556.780476,0.047986,20535.773576,16977.559931,285084.45645,0.0,Tor,Tor-File-Transfer,0,,inf
257651.390231,8.293323,9.753913,1537.69119,1892.055343,715.018129,11.609306,124.929119,108.461769,948.751604,17.605296,124.632343,114.476909,5707.973409,77.459809,6054.798228,5386.788361,51124.840083,0.0,1742.190852,2592.34473,36355.186463,0.0,2486.061511,2370.365397,48110.278695,0.0,88.189919,89.052949,34.961386,48.515794,22.160099,1066.397849,150.583188,102.291101,11432.197534,1,0,0,4,9,0,0,0,1.209621,139.598584,61532.055692,72094.191856,7.384168,30,7319.926777,9291.62761,134175.301998,0.0,22769.713151,27481.983561,326745.105164,0.074173,Tor,Tor-Video-Streaming,0,,inf
361777.630548,7.526407,10.385219,1482.512254,1976.105559,635.84105,25.224333,99.039559,101.031978,536.79017,20.565949,179.158475,118.430555,9121.386099,69.846648,4926.110359,7325.639213,43450.949109,0.0,2373.674771,3405.847538,37921.63323,0.0,845.279915,2475.964595,32970.890286,0.0,73.030701,109.94387,46.96179,37.006993,18.64522,895.017455,221.553879,92.258323,12545.899906,1,2,0,3,6,0,0,1,1.210735,119.631205,55695.995964,69590.468707,8.994062,25,5694.56209,9042.355496,115649.695049,0.014118,20696.43623,27266.270864,156219.625189,0.0,Tor,Tor-Browsing,0,,inf
364822.104756,8.345812,8.191951,1509.796185,823.20603,850.787643,23.307307,135.333337,71.604223,725.553584,28.41996,164.014184,104.143986,7193.013926,77.288402,3992.306537,6840.044758,49481.267398,0.0,2362.914967,2450.416312,20854.171859,0.0,1511.43512,3030.37956,40577.715312,0.0,91.271079,106.703826,52.066027,43.492155,20.498301,923.142538,153.706675,87.908396,7808.568217,1,1,0,2,7,0,0,0,1.329499,152.746666,55260.291204,56964.722981,7.43311,29,4977.524563,12135.635651,101058.804458,0.051487,25969.116861,26334.903004,192507.019371,0.011595,Tor,Tor-Chat,0,,inf
333759.292844,8.363182,8.929679,1429.942009,2099.027379,513.750336,20.980326,97.780275,90.923457,630.32694,32.278254,139.471028,129.747565,5636.979522,61.820417,5270.253786,6201.042794,44771.429931,0.0,1768.465455,2644.125718,29309.391026,0.0,1797.548984,3259.653769,28374.716077,0.0,79.929896,104.91529,97.839509,39.60531,20.391653,835.902455,166.335738,110.944141,8566.491469,2,0,0,3,7,0,0,0,1.166659,101.422559,52569.7967,59597.831954,7.681749,31,4106.406635,10787.787389,165804.261456,0.0,22209.276541,21058.362887,321078.807887,0.0,Tor,Tor-Video-Streaming,0,,inf
334387.511647,7.868424,7.261693,1354.240828,1905.656444,855.008115,23.779432,111.388168,128.402686,988.724578,26.967288,117.925639,131.544945,7700.006521,89.160432,3929.364123,3530.350872,42701.616701,0.036028,2109.139438,2636.359475,41796.219007,0.0,1988.027117,2979.333705,27906.402074,0.00099,71.452197,106.572676,57.779054,44.089196,18.872611,965.811167,205.830968,85.777381,10077.768937,1,1,0,3,7,0,0,0,1.443948,121.800386,63681.927785,46369.86796,7.202931,25,5001.611793,8177.700273,114851.150769,0.0,14997.442445,26940.594003,241858.335108,0.0,Tor,Tor-Chat,0,,inf
320507.897646,7.394808,7.591173,1948.096834,1905.496506,559.603261,22.246828,96.080028,68.443091,884.88766,31.528869,134.413684,97.736285,7877.920765,60.105819,6641.637732,6105.537027,47047.087585,0.0,1809.807893,2086.604005,28372.182626,0.010486,1836.683197,2557.360862,42540.366613,0.0,90.942885,92.005701,52.758573,40.546453,20.91697,981.070123,146.423552,104.786374,6360.783052,2,1,0,3,5,1,0,0,1.256515,139.989098,68117.307151,79192.316389,8.699169,27,7269.455549,10647.7763,88573.312757,0.0,26240.637674,25826.013689,251475.964361,0.0,Tor,Tor-VoIP,0,,inf
370980.884899,9.731784,9.631088,967.863932,1841.254254,765.207184,19.969471,98.830483,64.860538,770.389441,19.849531,154.490286,110.663834,7940.401115,65.680217,4672.063002,5795.57283,35853.801753,0.0288,1207.480086,2456.846706,27929.895226,0.0,2150.037067,1918.540457,36439.164374,0.008358,86.240954,104.396729,57.459636,46.188988,24.914086,616.597262,208.19272,139.840228,11576.090661,1,0,0,4,6,0,0,0,1.445322,113.598769,57902.399983,66616.945162,8.140512,31,6430.915152,10236.037389,130384.743811,0.038777,21593.065016,22331.753369,266543.92733,0.0,Tor,Tor-Video-Streaming,0,,inf
383627.775009,7.101346,6.287548,1472.100771,1740.768753,1003.96953,22.761931,169.415187,91.720538,885.543021,23.461111,135.704908,112.74942,6200.090339,67.738454,4675.876666,6250.450761,55186.123186,0.061273,2809.382842,2691.560501,37320.142924,0.0,2214.076069,2713.359013,47787.809696,0.0,71.991948,101.96497,55.548785,62.358492,21.487449,1247.713925,174.166748,105.612623,10619.411965,1,2,0,2,9,0,0,0,1.054941,123.925781,69118.946327,71104.66385,7.815967,27,4282.168975,12346.133176,128177.808567,0.098133,23278.291302,25375.775404,227309.433392,0.0,Tor,Tor-Browsing,0,,inf
452496.788091,7.516589,6.66888,1537.276501,1827.136984,767.114802,20.307518,115.616264,114.974622,990.77696,14.868413,108.021496,103.373466,7875.714162,74.388357,4226.967583,6926.799795,46600.45871,0.054834,1645.900747,2937.744734,31481.710259,0.0,2304.064943,2835.996914,37920.507217,0.0,77.914108,85.289549,72.876552,42.911763,20.19754,867.5839,176.640134,100.636936,9034.39685,1,2,0,3,5,0,0,0,1.193548,128.291318,49842.895654,55838.661933,7.740725,31,4892.334379,9180.602604,123757.569674,0.0,17383.971238,28112.346556,300174.391055,0.0,Tor,Tor-Video-Streaming,0,,inf
337360.69472,9.333874,11.208164,2007.40085,2152.935312,847.776564,21.22245,135.963945,79.904163,1024.005291,22.133039,126.254131,114.572644,7014.132366,62.912443,5056.816587,6147.545033,46198.062405,0.000952,1935.951625,2772.061513,26921.036961,0.018125,1111.906764,3773.283855,47296.942794,0.01016,71.11978,104.557456,45.822922,56.091899,21.907339,787.032474,129.816633,56.930232,10816.774009,3,0,0,2,7,0,0,0,1.236861,91.464773,64179.531553,44926.348718,9.572726,26,5187.874211,9763.087254,108625.904648,0.0,18347.444396,25616.771893,223602.331186,0.012796,Tor,Tor-Audio-Streaming,0,,inf
329446.907993,9.419878,10.064224,1850.051741,1363.436508,1034.210135,21.09052,107.314089,102.108703,1159.115691,20.279119,86.95047,114.321429,5013.301035,57.201242,7124.552526,4963.17929,31943.406603,0.035114,2042.871629,3244.75398,22077.029772,0.0,2237.097858,2575.905507,42356.72247,0.0,75.515969,89.951178,72.526289,48.090031,18.64149,768.761546,168.552923,106.749009,10424.963301,2,0,0,2,8,0,0,0,1.167172,121.207623,83185.139831,65158.776479,7.64287,30,5147.128105,9626.041823,108608.033527,0.031812,16679.063611,33814.865396,170590.511409,0.0,Tor,Tor-Audio-Streaming,0,,inf
416441.166753,7.184424,9.278549,1153.47889,2223.513289,789.51297,22.569118,116.828451,61.539396,599.934353,21.334065,178.076751,103.570008,9144.673187,52.417397,5774.343802,6923.861143,31952.959156,0.0,2268.931179,2169.828453,36481.945158,0.0,2374.87565,2714.692805,39326.478535,0.035524,101.032417,120.160826,67.561157,42.534959,13.610802,872.012594,157.07199,127.433853,12425.658267,1,0,0,4,8,0,0,0,1.42857,92.284175,64676.832399,55959.057988,11.316212,28,6687.330898,9952.781292,109350.305929,0.0,23145.354042,31208.421664,156607.254669,0.0,Tor,Tor-Email,0,,inf
346398.608875,7.216993,10.079907,1291.414116,2366.648805,557.947779,23.373847,132.155441,69.21187,827.759472,24.271027,91.531444,105.677177,5150.587409,67.494279,4615.904191,6414.803739,39016.713196,0.0164,1566.787847,1014.780681,28389.332656,0.0,2338.410991,2171.321774,40347.338448,0.028317,82.054989,116.757216,33.022463,43.934362,19.806892,828.206235,165.145285,95.853073,7486.305927,1,0,0,3,9,0,1,0,1.039192,117.887149,66834.191491,54591.075729,7.863056,28,4845.056701,8930.773098,160987.835827,0.043143,21677.58853,24437.136623,291243.913886,0.0,Tor,Tor-Browsing,0,,inf
342295.748377,8.610189,10.50563,1494.248883,1663.164021,1059.271825,15.556975,128.952339,85.967323,750.869438,22.736945,129.536278,87.44993,8811.371347,73.704074,4248.519541,5367.067765,28170.698037,0.015622,1678.203935,1889.054475,24711.09342,0.0,1687.132236,4083.505938,40039.978957,0.0,88.789255,92.815702,61.941717,41.940386,22.311031,1117.435566,168.932169,82.983701,10086.369165,2,2,0,3,10,0,0,0,1.603886,161.99965,56033.933853,63428.032964,7.887028,31,5929.816576,8460.356569,143648.508544,0.0,22198.755493,30204.425685,168295.571873,0.09252,Tor,Tor-Email,0,,inf
416575.552313,7.42369,9.942046,1419.246342,2232.47059,691.494572,15.961924,136.742967,112.329707,883.148181,18.861088,123.794129,101.682372,8237.182467,90.25413,5737.682467,6000.011057,33664.163544,0.027675,2030.592692,1958.314016,29098.960056,0.036296,1873.935266,2822.869054,39668.677252,0.002597,47.140148,116.004036,64.926101,32.302689,23.307526,760.476603,191.307592,75.648943,11060.635479,1,0,0,4,6,0,0,0,1.225636,113.342183,72721.206583,63750.839684,8.034683,24,5203.296322,6690.200657,111209.806051,0.014656,14761.65424,21404.910007,178552.307268,0.0,Tor,Tor-Email,0,,inf
345000.824521,6.094661,8.214791,1940.162673,2097.395613,878.774184,15.248344,119.342826,82.854795,660.003742,18.512731,159.833928,75.742846,10253.77063,45.820172,6186.225783,6511.772148,47702.162454,0.032494,2134.320842,2564.01503,31884.199079,0.016394,2200.002994,2881.819245,40650.498792,0.0,89.566063,87.892384,60.670192,63.253508,24.699442,631.007236,152.65676,86.983994,11183.071775,1,0,0,4,6,0,0,0,0.828552,114.549444,63557.239072,48547.121692,11.487281,32,5540.790446,9031.471368,111351.348126,0.0,20156.576137,32146.840901,247096.566391,0.0,Tor,Tor-Video-Streaming,0,,inf
320359.065146,10.097673,10.957293,2000.535145,1894.258954,894.114607,19.866935,98.28516,101.421496,806.855793,21.456851,93.363616,136.554925,6533.075561,64.858783,4671.554063,5763.923783,36692.171587,0.0,1997.679724,2305.149791,35342.795175,0.005039,1253.979418,3106.718305,34077.124468,0.004306,89.853092,81.770744,73.754096,41.939404,25.980769,706.914137,134.289599,103.388962,10665.017069,2,0,0,3,8,0,1,0,1.149697,100.936048,56853.105831,89766.343465,6.50902,34,4420.303436,7806.405017,113426.126972,0.0,20466.955907,26156.33543,263683.68273,0.0,Tor,Tor-Chat,0,,inf
249231.78217,8.776967,8.424739,1464.176464,2160.017303,853.930797,17.999503,132.754675,107.471541,684.467955,11.450799,133.899625,106.126815,8062.777912,87.714791,6654.037428,8442.819063,33816.431445,0.073088,1259.659167,1375.777848,23037.884024,0.004173,2144.590547,2587.731805,33376.492912,0.007962,79.596823,76.859616,61.35807,56.975317,19.315945,681.362447,216.709247,101.35063,9535.4484,1,0,0,3,8,0,0,0,1.580082,139.595703,67259.576267,53265.432355,5.691522,29,5311.6831,6643.462907,104239.078232,0.0,21800.255539,25513.486987,259880.896214,0.0,Tor,Tor-Video-Streaming,0,,inf
358156.453789,8.555697,10.882429,876.468082,2023.476071,784.251204,18.826821,117.027891,82.234227,1109.592342,31.738903,138.737659,125.143597,6542.304731,55.766235,5564.152704,4973.060864,36718.553111,0.0,1759.703746,2574.380638,35884.098006,0.049151,2348.003317,2891.043602,26191.950803,0.0,70.694532,98.105895,72.064962,47.768508,19.470429,1014.150078,162.786677,96.857241,11259.511664,1,1,0,3,7,0,0,1,1.528701,127.965234,44465.037122,50699.79112,6.480299,33,6058.813898,8387.890104,124151.687456,0.058053,21770.326487,33089.596833,344492.594566,0.0,Tor,Tor-Video-Streaming,0,,inf
329483.790563,5.761365,8.094927,1393.380613,2016.72334,765.283472,17.934518,106.140275,80.593285,851.440393,17.611964,168.24304,105.039083,6243.468158,66.782299,4371.586614,7440.492158,31193.266621,0.004765,2321.495487,2233.409989,18512.563756,0.0,1928.15242,2728.352022,30077.19676,0.012263,91.948855,85.775447,62.215072,39.116182,27.549029,1069.533051,221.699184,115.830326,7666.256649,3,0,0,4,6,0,1,0,1.154338,130.991242,68508.051764,62291.422799,10.738304,29,5280.343558,10095.475305,142912.443301,0.081313,22704.677365,27296.682708,238193.774539,0.036472,Tor,Tor-VoIP,0,,inf
339345.010564,10.347711,11.198085,1906.531885,2002.219496,943.189933,21.876935,147.125022,83.190623,781.568292,16.504809,134.405992,128.205221,8583.575776,70.550392,6487.668056,6541.191943,33244.116297,0.045278,1610.670607,2396.545703,37086.577152,0.065822,2153.991948,2429.222822,27373.905054,0.024583,83.97308,90.334774,65.734744,46.187538,18.111615,728.099963,163.647109,93.658783,9393.335947,2,0,0,3,6,0,1,0,1.360124,136.628849,46988.084079,63872.19312,5.557314,26,5747.423433,7284.835951,80193.798856,0.0,23833.435371,26048.46479,212641.607272,0.090455,Tor,Tor-Chat,0,,inf
283834.734177,9.328667,8.159816,1297.24297,2194.539361,892.883263,17.008296,69.156045,87.699843,872.633579,32.326943,104.772276,105.189727,6861.024539,69.09899,4612.896081,5630.853017,40700.081149,0.015137,2088.826519,2743.693416,27006.286969,0.055435,2108.702588,2940.90958,29056.825061,0.058969,81.04832,111.119871,55.750777,38.897344,14.50085,915.959933,135.277907,82.016004,11566.820837,1,0,0,2,6,0,0,0,1.104681,130.183047,60988.104423,45417.1248,7.523953,27,3136.352273,10954.003561,139247.918071,0.008221,25731.82214,25496.987986,300404.058433,0.034964,Tor,Tor-Email,0,,inf
450518.522768,8.501201,9.478021,1840.382728,1771.952284,641.065381,21.302653,115.964176,91.298714,894.539047,21.825469,115.441006,130.63045,7207.771115,71.122354,3891.220811,7076.657682,36873.881918,0.0,1988.271597,2265.887476,29979.682247,0.005789,2073.335973,2874.579646,35925.323387,0.046929,83.944589,122.445496,57.444607,45.145244,28.167443,783.977856,148.225366,94.098414,12964.203961,1,0,0,4,7,0,0,1,1.761982,147.691959,54985.680134,45850.220981,8.613617,38,5986.800336,10322.337811,105891.499045,0.0,18955.568422,33003.370043,232718.996904,0.038346,Tor,Tor-File-Transfer,0,,inf
453893.368091,7.549148,7.946538,2124.428374,2075.588569,668.905442,17.24349,130.913462,86.724738,728.638725,18.99691,152.805694,121.428944,9088.601554,38.201644,5296.297943,5276.345003,31118.155103,0.0,1919.612589,3084.061823,39575.180014,0.0,2092.404598,2544.505688,26015.56616,0.059409,94.692588,102.2158,65.678246,41.910445,21.259243,928.035255,157.993516,113.642303,8941.260433,1,0,0,3,6,0,0,0,1.255071,104.793959,47291.894693,52196.731267,7.852867,25,5096.788677,9405.560043,128076.54023,0.011193,26475.898969,27309.767815,282513.739164,0.001299,Tor,Tor-File-Transfer,0,,inf
330539.970973,5.831379,11.075804,1805.236989,953.792389,794.441736,20.374965,109.74097,97.236233,836.281491,24.794837,177.34956,77.131492,7652.450292,65.838391,4727.517727,7661.059789,42538.962978,0.0,1843.720225,2080.649202,36813.609418,0.027283,1765.936408,2557.777708,34356.347219,0.044277,67.04791,81.837154,66.039276,40.461878,18.743382,952.369924,118.141662,115.211077,8798.334857,2,0,0,2,9,0,0,0,1.345847,101.945081,79233.86664,60914.904291,9.018258,23,5093.376815,7832.138748,117954.118551,0.0,17157.552197,32661.570236,261871.993051,0.0,Tor,Tor-File-Transfer,0,,inf
510905.772551,6.37479,7.738967,2021.542314,2211.971117,965.073154,25.213515,137.647799,76.900091,878.227195,27.090646,102.802542,96.220732,9261.337111,55.366708,5678.695197,6271.056484,45532.432894,0.0,1963.309255,1810.512375,28247.720596,0.0,2086.727048,3415.489126,28720.442441,0.046227,100.530747,83.412297,42.166182,42.384611,24.1994,1104.744644,143.834943,102.881147,11332.242951,2,0,1,4,8,0,0,1,0.984682,109.955675,42674.347933,63756.339077,7.455128,29,5411.797334,7626.863016,149801.562892,0.006722,13521.164153,40552.056165,256507.892262,0.005292,Tor,Tor-Chat,0,,inf
402011.815603,6.014942,13.259679,958.340739,2190.597709,1020.566942,20.92014,112.706363,95.157883,616.011417,21.652491,142.201173,127.318321,8118.21348,57.374701,5933.469692,6999.508133,26579.011905,0.0,2104.919531,2604.678427,36170.797277,0.098228,2463.467907,2552.725863,31488.535367,0.0,88.54771,117.204907,41.668377,46.162646,23.403722,1109.852462,203.283921,69.445291,6894.314357,2,0,0,2,7,0,0,1,1.226477,112.122616,79228.481365,48129.772943,8.245215,28,6554.002464,10431.484494,118827.769223,0.0,15685.278328,30539.028986,337977.810522,0.0,Tor,Tor-File-Transfer,0,,inf
240776.803453,8.977368,12.101254,1695.12396,1879.109497,689.774338,16.710155,118.763175,75.359119,954.586242,20.504708,157.812024,101.956366,6860.913882,75.685369,6312.896975,7057.183742,42720.793663,0.002666,1439.679989,2481.898958,37786.649429,0.006417,1730.881655,3185.364503,35120.210589,0.0,67.659398,75.280084,48.821085,39.729567,22.268498,743.847401,125.280519,113.276761,9775.268169,1,0,0,2,8,1,0,1,1.204719,141.002654,69619.834051,71285.355795,6.010096,25,5999.266633,9493.860279,109885.23437,0.008988,20778.509418,30891.267938,198790.642171,0.0,Tor,Tor-Video-Streaming,0,,inf
449712.897005,6.875013,10.492339,1456.780019,1550.742153,858.965157,17.922736,129.734791,76.960576,884.775758,25.123704,134.823067,82.131609,5331.351741,76.154344,6371.433866,4804.737299,24193.075194,0.020675,1985.079451,2986.902956,32131.627284,0.034501,2702.151255,2479.155622,41124.123445,0.091788,81.519158,92.393098,53.689448,34.266146,8.992339,1084.730239,151.449863,97.078791,8217.287734,3,0,0,3,8,0,0,0,1.397675,175.021148,55764.227068,68107.340561,7.186648,30,5112.164358,6867.976239,125571.957572,0.0,14804.27354,31587.338737,138043.333668,0.00813,Tor,Tor-Browsing,0,,inf
404604.09947,11.108457,6.970619,1493.87611,1622.996263,871.409989,16.437093,153.952946,74.29964,915.909217,26.706411,148.182881,105.332761,4895.290659,66.69028,3734.599294,6104.179223,44318.432179,0.0,1653.988635,2068.553621,44386.83607,0.027969,1559.845722,2256.437342,36801.477158,0.0,68.295146,110.848537,70.419673,47.316998,19.947475,1157.37437,131.931898,87.688736,13022.933415,1,0,0,2,6,0,0,0,1.568107,137.112188,68726.115154,52974.417861,9.18271,31,7143.701098,10673.573138,115046.059878,0.000824,12163.705002,22961.309639,197244.204133,0.0,Tor,Tor-VoIP,0,,inf
330359.37902,6.345444,9.290793,1511.186883,1838.157999,787.184926,21.765038,89.945874,113.36625,761.334534,25.718486,109.297578,89.980785,8417.856261,79.921543,6337.192118,7378.801164,27199.330987,0.027622,1854.636685,2106.416015,26053.708261,0.0,2177.747723,3316.306325,34169.196658,0.0,77.111276,68.333238,84.808881,53.474634,23.252799,656.031357,194.315362,104.446929,9627.439584,2,0,0,4,6,0,0,0,1.321586,123.320537,79253.163548,49819.653983,5.896671,30,5580.88963,7516.425116,111807.952794,0.087363,17505.925382,27789.024649,298673.681671,0.0,Tor,Tor-Email,0,,inf
403666.489656,7.551146,7.116253,1863.420169,2749.804985,976.505146,21.211237,98.765719,94.412744,1038.582416,18.631088,78.065229,78.417596,6053.721003,65.383477,4750.198987,6107.387537,34340.519085,0.008092,1681.198321,2328.502808,29861.962595,0.0,2509.323596,2544.458061,33198.914197,0.076886,69.605777,112.384463,54.51429,62.039228,18.230239,712.15617,198.271168,140.138337,11013.241252,1,0,0,2,8,0,0,0,1.464639,128.335146,48405.859339,64945.706748,6.667455,28,5871.360375,10096.247843,158490.794537,0.0,22439.645758,16429.675755,180306.485299,0.032924,Tor,Tor-File-Transfer,0,,inf
349136.226006,7.778404,6.227754,1321.192164,1885.317878,988.684368,20.817486,106.670734,88.690882,782.238184,30.391986,128.727772,142.562754,6598.339841,68.977077,5093.759475,6497.772205,31345.8169,0.001188,1596.41669,2565.283651,27935.402536,0.0,1864.978756,3256.849544,32902.59943,0.0,49.651377,88.875107,63.321311,55.130345,8.77227,1110.18916,182.839925,97.214506,8617.105804,1,0,0,3,11,0,0,1,1.396622,145.047633,49129.686149,56117.994371,8.297841,24,4110.963585,7158.070622,128589.625397,0.0,15154.559404,24570.363788,304368.86455,0.060223,Tor,Tor-Email,0,,inf
243170.33859,7.292083,11.552864,2042.804985,1600.472228,855.918581,16.758451,129.230538,83.25912,866.797739,17.736818,155.374628,117.707222,7306.498855,64.348946,4719.00278,6825.175254,37339.676065,0.041559,2190.420425,2397.219729,30133.578905,0.0,1924.965694,2713.444672,35822.588049,0.035363,85.065644,114.968968,60.294474,36.697407,24.321703,713.966092,138.083684,98.378756,7926.586113,1,0,0,2,7,0,0,0,1.533846,93.036301,70264.659579,54817.798657,7.2536,23,6213.579163,12425.346086,118249.293227,0.011333,20796.2013,36799.855937,240327.944149,0.0,Tor,Tor-Email,0,,inf
269628.978923,10.433417,10.82313,1888.778429,1651.60694,869.564238,19.541027,73.680167,70.642521,950.17096,34.328119,156.852926,122.8199,8899.161543,62.40658,5746.687555,4913.082258,41991.443401,0.0,2088.721393,1644.846349,24650.613006,0.07373,2351.4742,2845.9691,37161.60132,0.015483,113.804585,100.434397,64.835141,40.921032,20.300495,674.69597,172.112369,108.4596,10515.755382,1,1,0,3,9,0,0,0,1.393021,127.004956,41751.606963,67874.70378,9.639374,28,5458.741655,10604.517214,121034.903924,0.0,27032.113009,30114.020707,224019.184542,0.0,Tor,Tor-VoIP,0,,inf
281720.213787,10.074254,8.176471,1604.307655,2036.503419,533.158415,18.891622,110.86275,78.611645,837.00936,26.663175,163.630473,116.05604,4975.271448,62.740625,4588.989125,4822.782978,30956.77511,0.010772,1599.040044,2922.608462,36078.968755,0.0,2680.877246,3091.897714,37483.581057,0.029088,77.734231,73.237168,58.496061,21.873689,26.20337,783.046899,172.092787,75.264186,12165.577318,1,0,0,3,5,1,0,0,1.302414,128.147652,54966.325285,72164.3252,8.475379,25,5722.383419,10997.306764,120970.918614,0.011268,26214.180391,30982.20612,75294.110588,0.0,Tor,Tor-Email,0,,inf
393992.621021,9.912564,6.975863,1381.774924,2000.387356,748.636116,20.058407,104.986858,96.249389,1168.503463,22.808648,125.75425,116.228436,7119.257726,100.802561,4910.970135,6880.321047,37410.294211,0.0,1482.913678,2729.142661,23008.659222,0.001837,2414.026466,3124.36983,33216.352208,0.097947,69.116732,123.586427,52.663952,49.145763,17.207465,952.539793,202.690561,91.35929,12673.446671,3,0,0,2,9,0,0,0,1.265564,104.497645,47326.246976,64194.617595,7.387169,31,4395.549463,7711.335883,137135.833081,0.005862,21183.251269,29479.138685,263416.580984,0.0,Tor,Tor-File-Transfer,0,,inf
